humidity,rainfall_24hr,rainfall_3days,soil_moisture,elevation,typeof_disaster
49.7,8.4,7.6,55.9,2527.0,Safe
41.2,47.8,21.8,35.6,912.0,Safe
84.4,65.9,5.4,37.5,2574.0,Safe
42.6,44.8,113.6,57.7,2074.0,Safe
81.0,61.1,65.6,43.2,2447.0,Safe
11.7,0.0,0.0,0.2,475.0,Drought
52.4,44.0,10.8,26.4,1152.0,Safe
97.6,493.4,741.3,78.7,19.0,Cyclone
83.0,48.7,103.0,27.3,1705.0,Safe
60.1,27.2,36.4,36.8,1508.0,Safe
49.2,66.2,51.9,67.9,30.0,Safe
81.8,17.9,57.1,36.2,1942.0,Safe
93.0,145.2,579.4,97.5,1131.0,Landslide
59.2,44.4,28.6,31.6,1642.0,Safe
74.1,2.4,104.3,43.2,2285.0,Safe
83.3,29.0,80.1,23.6,2441.0,Safe
19.2,0.0,0.0,9.9,541.0,Drought
43.0,18.5,114.2,52.6,535.0,Safe
97.3,380.4,546.5,89.0,191.0,Flood
38.5,58.1,37.2,50.4,1759.0,Safe
45.5,70.6,107.0,30.6,1817.0,Safe
92.9,251.2,330.9,90.1,42.0,Flood
38.7,16.7,33.9,29.5,1233.0,Safe
49.9,17.3,42.1,32.2,831.0,Safe
51.6,55.1,100.3,20.7,903.0,Safe
40.9,66.9,104.1,29.0,953.0,Safe
94.9,237.3,561.8,96.1,55.0,Flood
96.9,142.9,612.0,97.3,3456.0,Landslide
77.8,72.1,53.1,51.1,1860.0,Safe
78.7,67.1,116.9,28.2,1517.0,Safe
60.0,79.6,67.5,36.5,2906.0,Safe
16.5,0.0,0.0,13.7,620.0,Drought
7.7,0.0,0.0,14.2,549.0,Drought
74.0,2.9,25.6,29.0,827.0,Safe
48.1,26.8,70.1,21.7,2223.0,Safe
96.0,191.4,640.1,94.2,3263.0,Landslide
67.0,25.4,0.6,29.2,187.0,Safe
39.2,53.4,32.7,23.7,592.0,Safe
66.1,31.7,2.4,22.1,2171.0,Safe
47.2,8.5,13.8,37.6,525.0,Safe
90.1,328.7,392.8,91.0,156.0,Flood
64.9,61.2,16.8,37.6,1967.0,Safe
42.3,9.4,112.9,63.5,361.0,Safe
78.6,29.4,0.3,34.3,644.0,Safe
36.1,66.6,67.7,42.7,2817.0,Safe
55.9,31.6,6.0,67.1,1542.0,Safe
75.7,47.5,102.7,54.3,2514.0,Safe
53.4,55.8,32.5,37.0,2160.0,Safe
80.1,4.0,56.7,21.9,323.0,Safe
84.2,16.9,63.9,43.8,1978.0,Safe
49.2,51.5,64.0,62.7,967.0,Safe
77.8,12.9,92.9,74.5,2734.0,Safe
13.2,0.0,0.0,4.5,772.0,Drought
19.6,0.0,0.0,3.4,673.0,Drought
68.1,13.2,115.1,71.3,1224.0,Safe
54.2,36.5,50.5,68.2,1347.0,Safe
71.2,27.9,49.2,45.8,962.0,Safe
81.1,24.0,56.7,43.5,2282.0,Safe
79.6,3.0,23.8,59.8,2142.0,Safe
40.0,73.6,15.6,29.9,2858.0,Safe
75.4,56.3,32.0,60.2,2575.0,Safe
8.7,0.0,0.0,4.1,765.0,Drought
63.6,12.2,68.4,44.1,2601.0,Safe
73.9,73.7,107.3,30.4,1392.0,Safe
38.8,30.7,43.8,53.3,2821.0,Safe
52.9,39.2,10.8,59.9,963.0,Safe
61.6,31.0,67.2,33.9,276.0,Safe
48.6,31.1,74.3,36.4,2405.0,Safe
50.3,30.9,82.8,51.0,592.0,Safe
36.8,62.0,51.5,24.3,2578.0,Safe
55.8,21.2,98.1,63.2,1172.0,Safe
79.4,71.3,36.7,44.2,1876.0,Safe
57.0,32.6,82.4,26.9,2922.0,Safe
52.5,3.3,66.7,34.2,2732.0,Safe
50.4,36.7,102.0,25.2,2218.0,Safe
71.8,9.8,89.3,39.6,967.0,Safe
13.9,0.0,0.0,2.5,554.0,Drought
98.4,287.0,445.6,75.4,9.0,Cyclone
68.5,33.0,89.6,74.9,679.0,Safe
62.4,56.8,106.0,62.7,1096.0,Safe
51.0,34.6,40.5,70.4,1101.0,Safe
18.1,0.0,0.0,8.1,307.0,Drought
83.2,65.3,2.0,36.4,1689.0,Safe
56.2,33.2,47.1,49.1,7.0,Safe
92.4,190.1,378.8,91.4,828.0,Landslide
56.5,73.4,98.4,34.1,1135.0,Safe
53.9,65.2,99.2,39.0,548.0,Safe
14.1,0.0,0.0,5.3,472.0,Drought
50.6,71.3,28.0,23.8,1939.0,Safe
54.1,64.3,45.8,54.2,1471.0,Safe
51.1,54.6,79.8,64.8,1047.0,Safe
80.3,27.8,23.4,41.1,2884.0,Safe
97.3,167.7,492.1,98.7,47.0,Flood
72.5,38.5,54.7,30.3,978.0,Safe
41.4,64.5,81.2,33.5,2183.0,Safe
98.0,331.6,305.2,91.1,39.0,Flood
36.8,2.9,29.2,48.8,2615.0,Safe
47.5,78.5,26.4,40.9,1297.0,Safe
99.8,176.9,457.6,89.6,54.0,Flood
69.9,18.1,33.0,34.8,210.0,Safe
90.7,336.0,311.3,85.3,141.0,Flood
49.8,44.4,13.8,42.1,1944.0,Safe
99.5,189.7,459.2,96.6,1926.0,Landslide
98.0,348.6,459.1,76.0,25.0,Cyclone
97.4,512.4,489.5,89.5,26.0,Cyclone
68.0,72.4,76.5,48.2,2834.0,Safe
67.6,45.1,78.7,34.6,2469.0,Safe
82.3,5.6,83.4,73.3,956.0,Safe
73.7,20.4,78.4,21.0,1678.0,Safe
40.2,67.1,56.6,62.9,2726.0,Safe
11.9,0.0,0.0,0.2,299.0,Drought
78.2,60.8,105.6,31.8,978.0,Safe
65.8,52.1,64.3,30.1,2546.0,Safe
98.6,459.8,487.2,77.7,45.0,Cyclone
91.9,329.9,286.9,85.5,192.0,Flood
35.7,60.3,2.5,50.1,1530.0,Safe
80.2,4.4,70.1,60.8,78.0,Safe
75.8,49.3,70.0,68.8,240.0,Safe
18.5,0.0,0.0,1.3,511.0,Drought
92.0,178.7,232.9,87.5,174.0,Flood
92.8,145.2,504.7,97.0,771.0,Landslide
72.6,11.5,11.3,74.2,797.0,Safe
95.7,200.6,487.9,95.9,2863.0,Landslide
77.7,56.3,62.9,20.3,1836.0,Safe
96.2,166.9,368.0,98.0,2934.0,Landslide
42.5,18.8,53.9,51.5,1575.0,Safe
95.4,178.7,586.4,95.7,3137.0,Landslide
93.8,147.2,414.1,91.4,1351.0,Landslide
95.1,301.3,669.7,85.8,10.0,Cyclone
15.7,0.0,0.0,11.9,300.0,Drought
58.2,25.3,23.0,26.8,313.0,Safe
95.0,397.4,537.6,93.4,30.0,Flood
97.5,123.6,378.1,98.3,2746.0,Landslide
52.0,54.5,38.3,32.4,120.0,Safe
91.1,213.0,210.8,89.8,154.0,Flood
56.7,77.3,46.5,39.5,330.0,Safe
44.5,38.1,95.9,21.0,2815.0,Safe
99.6,147.8,675.6,96.3,2913.0,Landslide
65.8,75.2,19.2,51.8,93.0,Safe
92.1,103.2,715.4,95.0,2820.0,Landslide
64.7,70.4,50.8,25.4,396.0,Safe
50.5,14.5,68.9,43.9,341.0,Safe
96.5,252.1,355.8,96.0,77.0,Flood
93.6,123.8,485.6,94.7,1131.0,Landslide
42.8,39.7,1.8,26.6,2395.0,Safe
9.6,0.0,0.0,13.6,373.0,Drought
44.3,79.1,36.9,32.7,1409.0,Safe
51.8,20.8,47.2,36.2,2112.0,Safe
11.5,0.0,0.0,5.6,777.0,Drought
64.1,15.6,97.4,39.6,1840.0,Safe
98.5,255.4,491.8,96.1,140.0,Flood
36.5,57.8,80.1,38.1,2930.0,Safe
47.2,61.9,99.2,74.9,1.0,Safe
73.1,50.8,90.6,25.7,2642.0,Safe
57.1,5.3,10.1,43.0,1462.0,Safe
79.7,12.5,25.9,37.5,2503.0,Safe
96.2,340.9,776.0,95.2,41.0,Cyclone
65.7,77.1,85.3,70.6,10.0,Safe
76.2,4.6,89.1,49.5,2453.0,Safe
63.8,4.9,54.6,69.0,2084.0,Safe
63.0,60.2,39.6,72.4,1236.0,Safe
90.5,414.1,448.3,93.6,139.0,Flood
37.9,65.6,1.6,56.1,28.0,Safe
95.4,369.7,283.8,85.5,160.0,Flood
92.3,315.3,301.4,95.4,77.0,Flood
67.6,55.1,50.9,50.8,2076.0,Safe
95.4,494.3,595.8,76.9,18.0,Cyclone
84.9,8.9,68.6,40.6,1375.0,Safe
96.8,261.8,276.0,89.9,160.0,Flood
91.8,167.7,212.4,94.2,135.0,Flood
89.1,304.2,525.6,97.3,77.0,Flood
83.7,4.2,106.7,27.2,2855.0,Safe
52.6,26.6,78.8,56.4,1688.0,Safe
98.9,144.0,784.1,91.0,2346.0,Landslide
42.4,1.1,51.4,29.3,141.0,Safe
44.2,18.4,73.1,38.5,1957.0,Safe
99.2,188.1,387.3,98.2,3382.0,Landslide
73.8,78.9,88.5,51.7,734.0,Safe
51.7,69.7,56.6,34.3,2630.0,Safe
95.8,358.0,536.3,93.7,10.0,Flood
47.4,33.0,15.6,61.7,633.0,Safe
47.7,78.9,43.1,24.3,292.0,Safe
51.5,11.9,73.5,35.2,2563.0,Safe
98.3,566.1,779.3,99.5,37.0,Cyclone
40.8,1.9,17.6,34.1,2936.0,Safe
92.3,164.3,561.1,98.2,908.0,Landslide
12.4,0.0,0.0,5.6,331.0,Drought
9.1,0.0,0.0,6.0,651.0,Drought
96.8,322.3,816.3,99.2,32.0,Cyclone
62.8,47.6,13.3,66.1,651.0,Safe
61.1,6.6,90.5,32.8,489.0,Safe
98.1,293.5,306.5,98.9,197.0,Flood
98.1,469.8,723.8,91.5,20.0,Cyclone
61.5,59.0,10.5,45.5,2571.0,Safe
37.6,8.0,43.6,20.2,2214.0,Safe
92.9,238.2,552.6,94.2,198.0,Flood
44.5,30.3,61.2,68.9,2274.0,Safe
15.9,0.0,0.0,9.7,255.0,Drought
68.3,21.7,98.7,63.0,1219.0,Safe
48.8,31.2,83.9,25.9,1744.0,Safe
6.2,0.0,0.0,11.7,796.0,Drought
79.6,58.2,112.3,57.8,779.0,Safe
90.6,394.4,254.3,92.8,154.0,Flood
15.6,0.0,0.0,12.2,477.0,Drought
38.7,41.1,32.8,74.7,706.0,Safe
57.4,70.1,61.9,28.8,1753.0,Safe
69.7,2.9,74.8,21.9,1038.0,Safe
43.5,5.0,1.4,21.1,2068.0,Safe
63.5,55.0,74.4,34.8,2133.0,Safe
45.1,29.3,2.1,46.2,1857.0,Safe
94.0,125.5,504.9,96.6,1162.0,Landslide
35.1,3.9,46.8,32.6,282.0,Safe
62.3,36.9,15.5,43.0,1308.0,Safe
53.9,23.9,26.0,34.5,1918.0,Safe
96.4,200.0,396.0,96.5,2974.0,Landslide
70.3,47.6,21.5,20.1,1746.0,Safe
97.4,224.1,674.4,92.9,1875.0,Landslide
73.6,0.2,19.0,22.3,1924.0,Safe
39.7,33.6,20.1,40.6,1458.0,Safe
67.7,62.3,77.2,67.5,2491.0,Safe
17.5,0.0,0.0,6.8,754.0,Drought
98.7,388.6,770.5,81.6,35.0,Cyclone
78.3,2.9,50.0,59.9,2556.0,Safe
95.3,272.5,531.7,93.2,24.0,Cyclone
45.1,57.5,71.5,24.3,175.0,Safe
95.5,108.1,477.8,94.5,2235.0,Landslide
99.9,227.5,431.6,93.9,2633.0,Landslide
99.8,562.5,714.1,97.1,31.0,Cyclone
51.5,12.6,114.3,63.2,1824.0,Safe
84.8,33.6,22.0,57.0,677.0,Safe
53.4,48.9,118.0,43.9,382.0,Safe
98.8,379.3,401.0,99.7,7.0,Cyclone
46.9,10.4,100.7,52.9,1599.0,Safe
9.9,0.0,0.0,11.2,416.0,Drought
15.4,0.0,0.0,7.1,666.0,Drought
46.6,78.9,39.4,30.7,1079.0,Safe
44.7,60.7,72.2,32.4,1500.0,Safe
95.0,363.2,543.6,92.7,38.0,Flood
81.7,11.8,98.3,21.4,259.0,Safe
96.3,137.7,395.8,90.4,2208.0,Landslide
67.5,8.1,78.9,22.6,34.0,Safe
77.8,10.1,23.6,54.3,1627.0,Safe
37.1,73.4,84.9,47.0,2664.0,Safe
92.2,246.5,608.0,93.4,2169.0,Landslide
99.2,472.6,700.9,86.8,4.0,Cyclone
14.9,0.0,0.0,6.5,761.0,Drought
41.8,8.4,1.2,74.8,1858.0,Safe
80.3,9.1,16.8,49.1,505.0,Safe
43.5,32.9,107.8,48.1,2092.0,Safe
93.2,343.8,510.4,91.6,32.0,Flood
51.6,35.0,44.6,29.4,682.0,Safe
98.0,568.9,756.7,80.9,37.0,Cyclone
80.8,70.6,77.8,54.6,2640.0,Safe
71.6,42.6,70.3,41.2,470.0,Safe
63.0,54.8,1.7,30.5,2791.0,Safe
8.3,0.0,0.0,11.5,679.0,Drought
88.5,174.1,359.1,91.0,93.0,Flood
57.7,61.6,117.4,51.3,1303.0,Safe
99.9,417.0,734.4,96.4,23.0,Cyclone
71.1,64.2,35.1,49.7,6.0,Safe
6.0,0.0,0.0,13.2,645.0,Drought
14.1,0.0,0.0,12.0,721.0,Drought
75.6,76.0,43.8,27.1,580.0,Safe
95.2,414.4,540.5,95.0,189.0,Flood
16.4,0.0,0.0,7.8,330.0,Drought
19.7,0.0,0.0,14.6,405.0,Drought
37.6,28.9,104.3,47.4,2149.0,Safe
57.0,32.9,5.8,70.6,42.0,Safe
98.1,508.4,734.1,82.9,44.0,Cyclone
82.6,9.1,32.7,53.0,2788.0,Safe
37.9,30.8,69.9,27.6,169.0,Safe
39.7,61.4,51.1,51.8,2602.0,Safe
10.2,0.0,0.0,1.9,354.0,Drought
68.6,31.5,0.5,60.4,948.0,Safe
76.3,65.4,3.7,58.8,1326.0,Safe
100.0,341.5,515.6,88.3,1.0,Cyclone
57.0,22.7,54.3,54.0,703.0,Safe
64.4,66.2,69.5,60.5,1751.0,Safe
96.9,379.4,886.3,98.7,13.0,Cyclone
45.7,34.2,57.1,67.0,627.0,Safe
77.5,33.5,46.2,20.6,2896.0,Safe
84.1,59.4,115.8,30.4,1280.0,Safe
46.3,69.3,36.3,70.6,11.0,Safe
84.0,29.5,45.7,39.4,2956.0,Safe
78.9,25.9,71.8,69.0,1353.0,Safe
56.3,73.4,41.6,70.5,252.0,Safe
14.4,0.0,0.0,6.4,704.0,Drought
66.2,62.3,37.9,20.5,322.0,Safe
77.8,28.3,39.5,64.4,747.0,Safe
100.0,375.8,507.6,97.5,133.0,Flood
78.1,65.2,118.9,60.8,2477.0,Safe
98.6,248.5,798.1,90.8,1193.0,Landslide
49.8,43.0,32.3,28.8,2639.0,Safe
79.0,19.5,44.4,64.9,2702.0,Safe
42.4,45.6,61.3,52.5,821.0,Safe
97.3,511.9,517.5,86.1,22.0,Cyclone
71.4,21.9,48.2,36.9,737.0,Safe
39.4,32.4,88.2,29.8,2139.0,Safe
58.6,30.3,75.3,71.4,1359.0,Safe
83.0,15.1,21.2,66.5,2816.0,Safe
97.7,263.9,677.6,87.6,48.0,Cyclone
38.0,75.1,73.4,25.6,1256.0,Safe
76.3,25.2,50.6,45.8,2926.0,Safe
84.0,47.1,15.7,25.6,535.0,Safe
13.2,0.0,0.0,10.6,232.0,Drought
91.3,298.1,537.8,99.7,62.0,Flood
92.6,105.8,392.7,97.4,1810.0,Landslide
38.8,14.7,71.8,26.4,1061.0,Safe
40.4,11.0,33.1,25.9,1280.0,Safe
36.3,71.4,11.4,66.5,686.0,Safe
56.6,37.5,44.2,56.5,2092.0,Safe
17.2,0.0,0.0,3.5,510.0,Drought
97.8,382.7,472.2,91.7,3.0,Cyclone
40.7,31.2,16.4,44.8,1143.0,Safe
63.9,14.3,18.3,73.7,576.0,Safe
43.5,38.9,71.6,31.8,1989.0,Safe
72.1,6.9,32.4,43.7,1938.0,Safe
46.0,35.8,28.2,36.4,1692.0,Safe
52.9,74.3,60.8,73.7,993.0,Safe
43.9,2.7,4.1,53.0,846.0,Safe
98.2,547.1,672.6,79.7,22.0,Cyclone
49.2,26.3,29.9,49.1,1661.0,Safe
71.3,41.0,98.3,62.7,1260.0,Safe
78.3,13.8,106.4,69.3,801.0,Safe
78.7,4.3,81.0,30.3,1539.0,Safe
97.3,349.8,402.2,85.5,71.0,Flood
42.0,6.6,65.7,72.8,2956.0,Safe
73.3,4.7,19.7,43.9,339.0,Safe
64.3,42.1,31.6,27.7,2736.0,Safe
77.2,71.8,17.7,22.7,2458.0,Safe
73.6,77.2,82.0,32.9,726.0,Safe
90.1,362.6,434.8,96.7,80.0,Flood
56.4,73.7,84.6,30.1,2403.0,Safe
78.8,17.0,54.5,45.7,853.0,Safe
68.3,46.5,88.7,68.2,1914.0,Safe
74.5,37.1,100.7,46.4,1831.0,Safe
91.6,247.6,527.1,91.2,196.0,Flood
99.2,218.7,760.9,96.5,3018.0,Landslide
80.4,59.2,18.9,28.8,2454.0,Safe
73.1,13.9,85.5,43.6,2945.0,Safe
58.7,56.2,105.3,47.4,586.0,Safe
9.8,0.0,0.0,0.8,527.0,Drought
92.8,168.8,642.6,90.8,2324.0,Landslide
80.5,74.2,93.3,57.8,1458.0,Safe
69.2,44.6,52.3,62.7,152.0,Safe
78.7,76.1,83.2,32.0,1244.0,Safe
50.9,26.9,40.2,34.3,2269.0,Safe
93.5,380.9,441.3,87.3,110.0,Flood
57.5,21.3,19.3,59.6,444.0,Safe
63.4,14.9,107.7,53.7,1340.0,Safe
57.3,79.3,53.0,56.5,890.0,Safe
75.2,23.7,73.6,24.5,1375.0,Safe
53.3,35.8,115.9,57.5,2558.0,Safe
66.8,3.1,34.8,67.5,334.0,Safe
42.5,41.9,108.5,68.0,1416.0,Safe
10.1,0.0,0.0,6.1,740.0,Drought
37.2,27.5,22.9,59.5,2181.0,Safe
82.3,42.6,17.9,59.3,450.0,Safe
38.3,52.0,5.2,51.1,515.0,Safe
39.0,5.2,71.6,36.7,1163.0,Safe
56.4,36.1,45.0,23.8,2206.0,Safe
95.4,379.6,222.2,91.8,2.0,Flood
93.3,410.3,295.7,95.8,143.0,Flood
40.5,68.1,11.7,62.9,342.0,Safe
77.5,72.5,7.4,69.7,482.0,Safe
92.8,306.0,215.2,95.0,94.0,Flood
69.9,22.9,5.0,43.6,2869.0,Safe
37.3,78.6,77.1,48.9,1077.0,Safe
96.2,271.3,704.2,83.5,31.0,Cyclone
9.8,0.0,0.0,12.5,413.0,Drought
94.4,344.4,469.0,96.4,164.0,Flood
81.9,24.3,93.3,40.4,2082.0,Safe
99.3,219.5,627.2,98.5,1147.0,Landslide
91.7,431.3,357.0,98.8,163.0,Flood
84.6,23.1,13.3,59.5,1684.0,Safe
43.3,11.8,2.5,25.8,2477.0,Safe
7.3,0.0,0.0,9.3,225.0,Drought
50.4,43.4,37.1,37.6,2060.0,Safe
76.8,53.0,53.5,64.7,2397.0,Safe
52.8,48.6,11.8,56.1,753.0,Safe
51.0,56.3,5.3,28.0,459.0,Safe
51.9,34.6,83.8,50.8,2174.0,Safe
99.0,518.1,864.3,75.1,17.0,Cyclone
92.1,214.0,462.7,89.7,79.0,Flood
55.3,78.4,115.6,56.9,1210.0,Safe
38.2,11.6,46.4,28.6,571.0,Safe
80.7,49.1,98.5,42.5,307.0,Safe
12.0,0.0,0.0,7.7,669.0,Drought
40.1,52.5,116.6,43.3,2731.0,Safe
61.7,48.6,99.2,66.9,2675.0,Safe
70.3,67.0,26.3,64.5,182.0,Safe
55.0,24.8,99.6,68.2,2425.0,Safe
73.2,36.2,8.1,47.0,204.0,Safe
74.7,20.5,42.4,31.0,677.0,Safe
39.5,33.3,40.3,23.9,472.0,Safe
58.8,19.2,78.7,55.7,1581.0,Safe
18.4,0.0,0.0,5.2,527.0,Drought
12.3,0.0,0.0,4.5,527.0,Drought
56.0,66.3,50.2,53.6,1866.0,Safe
96.1,479.4,434.9,95.2,20.0,Cyclone
36.2,19.1,91.9,65.0,2122.0,Safe
41.3,74.3,13.3,58.9,2437.0,Safe
72.8,74.7,1.0,29.3,311.0,Safe
53.1,51.8,63.0,32.1,400.0,Safe
93.4,103.3,765.6,94.3,2835.0,Landslide
37.6,4.9,58.1,55.1,160.0,Safe
11.0,0.0,0.0,9.4,323.0,Drought
38.6,73.1,116.6,70.1,748.0,Safe
66.6,2.2,104.2,31.4,163.0,Safe
49.3,69.4,87.9,69.0,2087.0,Safe
55.5,53.9,117.6,62.3,2933.0,Safe
11.2,0.0,0.0,3.7,691.0,Drought
44.4,51.5,85.0,32.3,459.0,Safe
18.9,0.0,0.0,8.3,422.0,Drought
41.3,52.3,37.3,62.4,2496.0,Safe
76.3,23.9,83.2,43.3,313.0,Safe
95.5,238.4,438.0,96.6,110.0,Flood
63.7,15.0,26.4,71.3,1753.0,Safe
84.5,15.3,92.2,69.7,610.0,Safe
99.9,302.9,509.7,93.3,16.0,Flood
43.6,56.6,47.1,61.8,391.0,Safe
72.1,59.2,71.4,24.7,1938.0,Safe
83.0,70.5,54.6,58.0,1977.0,Safe
79.1,17.2,51.8,71.4,1026.0,Safe
53.3,15.4,115.3,66.3,945.0,Safe
40.4,5.5,18.3,41.1,304.0,Safe
61.4,16.9,116.6,21.2,3.0,Safe
70.2,11.3,51.7,63.0,419.0,Safe
60.5,67.3,12.9,62.3,1382.0,Safe
35.0,60.4,118.2,73.5,896.0,Safe
38.6,28.3,33.5,68.5,2707.0,Safe
45.7,77.1,0.4,71.8,2244.0,Safe
53.8,62.3,73.1,58.8,1892.0,Safe
92.3,108.8,690.5,98.2,1970.0,Landslide
5.7,0.0,0.0,5.4,748.0,Drought
44.6,67.4,2.1,74.2,2055.0,Safe
37.3,62.3,92.9,69.9,209.0,Safe
54.9,72.3,82.2,61.8,646.0,Safe
83.0,79.2,71.9,57.5,334.0,Safe
95.4,577.6,824.1,78.1,27.0,Cyclone
50.2,8.3,90.6,23.0,1947.0,Safe
64.7,12.8,112.8,60.8,152.0,Safe
60.8,6.8,70.3,56.1,1630.0,Safe
96.8,366.0,642.0,78.5,1.0,Cyclone
61.7,22.9,65.9,42.0,713.0,Safe
49.7,14.8,3.0,22.5,2055.0,Safe
5.5,0.0,0.0,7.6,645.0,Drought
50.8,33.1,11.3,61.3,1792.0,Safe
13.1,0.0,0.0,11.1,235.0,Drought
53.8,60.6,84.6,49.4,2031.0,Safe
98.2,348.4,309.4,97.7,176.0,Flood
44.9,57.7,105.4,23.8,1006.0,Safe
38.7,37.0,85.5,73.9,578.0,Safe
81.7,20.7,5.1,37.1,1729.0,Safe
10.2,0.0,0.0,8.0,627.0,Drought
98.2,102.1,739.3,91.2,2349.0,Landslide
11.8,0.0,0.0,1.4,459.0,Drought
39.0,55.2,52.2,48.7,579.0,Safe
38.6,70.6,4.5,20.9,510.0,Safe
96.6,140.0,771.9,91.2,1232.0,Landslide
53.2,17.2,30.7,61.0,1615.0,Safe
95.0,183.3,521.5,99.4,3194.0,Landslide
97.3,310.7,429.7,85.3,73.0,Flood
99.1,466.7,616.3,95.1,31.0,Cyclone
58.5,44.8,18.5,63.4,2854.0,Safe
74.8,63.4,93.3,24.7,2522.0,Safe
97.7,518.2,557.9,97.2,8.0,Cyclone
65.0,54.9,73.7,45.3,1016.0,Safe
54.9,61.1,103.6,57.5,2509.0,Safe
38.4,66.4,34.4,53.7,600.0,Safe
50.2,22.5,46.8,24.1,1330.0,Safe
65.2,1.5,48.5,66.8,1201.0,Safe
94.4,343.0,391.0,89.7,196.0,Flood
95.6,169.7,722.8,94.0,2270.0,Landslide
72.3,45.9,85.7,57.0,293.0,Safe
95.3,399.2,461.5,83.5,28.0,Cyclone
6.3,0.0,0.0,9.6,347.0,Drought
46.6,29.9,65.8,67.7,819.0,Safe
71.7,51.6,63.9,26.1,1545.0,Safe
98.5,577.5,649.2,98.5,20.0,Cyclone
79.0,23.4,94.6,34.2,2676.0,Safe
16.3,0.0,0.0,13.0,254.0,Drought
70.6,24.0,69.3,45.6,1342.0,Safe
55.7,20.4,107.7,41.7,2554.0,Safe
52.0,20.8,85.7,32.4,1587.0,Safe
91.6,377.2,540.7,88.8,99.0,Flood
98.5,234.9,434.6,99.7,2988.0,Landslide
45.3,16.8,63.6,41.1,265.0,Safe
7.0,0.0,0.0,3.3,357.0,Drought
63.9,14.8,71.1,52.2,1919.0,Safe
9.7,0.0,0.0,13.7,328.0,Drought
82.2,50.4,20.1,51.2,678.0,Safe
37.7,21.0,88.4,57.5,1131.0,Safe
96.3,373.4,469.8,97.0,190.0,Flood
17.4,0.0,0.0,10.6,644.0,Drought
13.3,0.0,0.0,11.1,795.0,Drought
75.9,26.8,104.1,72.3,2098.0,Safe
57.7,7.7,43.8,34.9,1505.0,Safe
71.5,23.8,101.8,72.8,978.0,Safe
80.9,71.0,69.4,68.1,1434.0,Safe
81.6,50.5,46.2,27.0,179.0,Safe
18.8,0.0,0.0,14.1,473.0,Drought
99.5,394.3,471.8,86.0,32.0,Flood
59.9,68.4,90.4,20.1,1534.0,Safe
97.0,161.3,520.6,91.3,3446.0,Landslide
81.1,50.0,108.4,54.9,1964.0,Safe
52.0,17.0,63.0,48.8,1815.0,Safe
35.6,26.5,109.0,42.8,1334.0,Safe
95.6,407.0,295.7,94.3,196.0,Flood
99.2,386.8,441.2,75.2,18.0,Cyclone
79.3,9.1,81.7,48.0,1887.0,Safe
9.2,0.0,0.0,11.8,414.0,Drought
82.2,64.0,8.4,67.7,2550.0,Safe
52.9,23.5,50.1,73.0,1652.0,Safe
84.0,79.3,116.5,33.7,642.0,Safe
18.8,0.0,0.0,6.2,207.0,Drought
95.1,384.7,542.2,81.3,23.0,Cyclone
49.3,15.1,37.2,73.4,2323.0,Safe
19.0,0.0,0.0,8.7,526.0,Drought
76.5,23.4,67.2,36.7,1428.0,Safe
40.8,55.2,82.5,27.5,2457.0,Safe
70.8,48.4,73.9,29.9,1059.0,Safe
52.5,24.5,38.5,70.3,189.0,Safe
90.9,335.5,533.7,94.5,41.0,Flood
66.3,48.2,12.7,29.7,153.0,Safe
38.8,44.5,104.1,43.9,2931.0,Safe
35.6,59.2,44.0,31.7,1797.0,Safe
57.4,72.1,37.9,31.6,2051.0,Safe
60.9,31.6,59.9,31.6,696.0,Safe
78.3,38.7,104.5,53.4,150.0,Safe
73.7,25.2,45.5,63.3,1294.0,Safe
37.0,64.9,119.8,50.5,2676.0,Safe
68.7,45.7,53.5,36.0,1574.0,Safe
70.4,16.7,112.9,21.4,2196.0,Safe
69.1,37.3,28.8,57.3,790.0,Safe
45.6,64.4,50.8,28.2,1360.0,Safe
10.6,0.0,0.0,14.3,631.0,Drought
76.4,63.2,80.3,67.4,979.0,Safe
89.4,240.3,585.2,96.5,13.0,Flood
97.4,302.1,427.5,86.9,179.0,Flood
84.1,31.0,115.1,32.8,1216.0,Safe
71.9,69.3,29.3,51.0,698.0,Safe
83.2,20.8,42.5,68.0,641.0,Safe
58.2,27.5,113.4,59.0,2833.0,Safe
42.9,20.5,116.9,41.7,2764.0,Safe
62.2,59.9,0.8,59.4,2373.0,Safe
92.1,124.0,352.5,94.9,1523.0,Landslide
68.2,70.9,19.5,71.6,389.0,Safe
48.8,30.8,113.6,44.4,2439.0,Safe
97.1,254.3,863.1,91.9,34.0,Cyclone
89.1,394.7,503.5,85.7,79.0,Flood
19.0,0.0,0.0,13.4,463.0,Drought
52.7,63.3,21.1,24.8,2800.0,Safe
70.9,21.7,95.9,37.2,2376.0,Safe
42.7,48.1,30.1,30.5,2153.0,Safe
63.2,65.9,56.4,33.4,563.0,Safe
81.3,50.8,17.6,55.2,437.0,Safe
68.3,66.1,7.0,47.8,941.0,Safe
84.1,75.5,39.4,24.9,2276.0,Safe
44.3,70.4,49.0,64.9,1087.0,Safe
40.3,17.2,16.5,24.1,1292.0,Safe
97.5,538.6,715.9,87.0,30.0,Cyclone
74.2,20.4,41.9,44.6,744.0,Safe
81.1,65.4,116.2,42.7,796.0,Safe
50.5,32.7,65.7,30.4,791.0,Safe
